timestamp,temp,humid
1439962322.797, 83.7, 46.8
1439962407.591, 83.5, 46.6
1439962442.547, 83.7, 47.5
1439962506.059, 83.7, 47.3
1439962565.569, 83.7, 46.7
1439962622.530, 83.7, 46.7
1439962689.588, 83.5, 47.2
1439962756.740, 83.7, 46.6
1439962813.351, 83.5, 46.6
1439962865.859, 83.7, 47.0
1439962976.031, 83.7, 46.9
1439962985.529, 83.7, 47.0
1439963046.038, 83.7, 47.0
1439963101.997, 83.7, 47.0
1439963165.505, 83.7, 46.9
1439963236.659, 83.7, 47.1
1439963282.624, 83.7, 47.1
1439963356.779, 83.5, 47.1
1439963402.746, 83.5, 46.4
1439963469.801, 83.1, 45.5
1439963522.756, 83.1, 45.0
1439963586.268, 82.8, 44.7
1439963663.515, 82.6, 44.6
1439963706.029, 82.8, 44.5
1439963761.995, 82.6, 45.3
1439963832.600, 82.8, 45.6
1439963882.565, 82.8, 45.6
1439963942.528, 82.8, 45.2
1439964002.489, 82.9, 45.8
1439964062.452, 82.9, 45.4
1439964125.961, 82.9, 45.4
1439964196.108, 82.9, 45.6
1439964242.068, 83.1, 45.7
1439964302.034, 83.1, 46.0
1439964379.730, 83.1, 45.8
1439964426.242, 83.1, 46.0
1439964482.201, 83.1, 46.2
1439964552.807, 83.1, 46.2
1439964613.412, 83.1, 46.3
1439964662.374, 83.1, 46.3
1439964736.519, 83.1, 46.5
1439964782.476, 83.1, 46.5
1439964845.989, 83.1, 46.6
1439964905.497, 83.1, 46.6
1439964980.200, 83.1, 46.6
1439965025.831, 83.1, 46.5
1439965082.790, 83.1, 46.7
1439965164.032, 83.1, 46.8
1439965205.541, 83.1, 46.8
1439965276.692, 83.1, 46.6
1439965386.211, 83.3, 46.6
1439965393.281, 83.3, 46.6
1439965445.790, 83.3, 46.6
1439965524.287, 83.3, 46.7
1439965562.232, 83.3, 46.7
1439965622.175, 83.3, 46.5
1439965692.758, 83.1, 46.6
1439965742.707, 83.1, 46.9
1439965813.280, 83.1, 46.8
1439965865.768, 83.1, 46.7
1439965940.439, 83.1, 47.0
1439965989.477, 83.1, 47.1
1439966053.058, 83.1, 47.1
1439966101.995, 83.3, 47.1
1439966161.927, 83.3, 47.2
1439966228.957, 83.3, 47.2
1439966285.439, 83.3, 47.1
1439966349.472, 83.3, 47.2
1439966405.957, 83.1, 47.2
1439966461.895, 83.1, 47.3
1439966547.671, 83.1, 47.3
1439966593.243, 83.3, 47.3
1439966656.367, 83.3, 47.4
1439966716.498, 83.1, 47.5
1439966783.719, 83.3, 47.3
1439966833.302, 83.3, 47.4
1439966892.882, 83.3, 47.5
1439966942.816, 83.3, 47.6
1439967002.749, 83.3, 47.5
1439967062.695, 83.3, 47.4
1439967136.828, 83.1, 47.6
1439967189.861, 83.3, 47.7
1439967260.536, 83.1, 47.8
1439967309.565, 83.3, 47.8
1439967376.697, 83.1, 47.7
1439967422.634, 83.3, 47.7
1439967482.571, 83.3, 47.7
1439967553.147, 83.3, 47.8
1439967612.731, 83.1, 47.8
1439967666.219, 83.1, 47.8
1439967725.709, 83.3, 47.8
1439967807.480, 83.1, 47.8
1439967863.712, 83.3, 47.8
1439967909.750, 83.3, 47.7
1439967969.783, 83.3, 47.7
1439968040.463, 83.1, 47.7
1439968082.402, 83.1, 47.8
1439968152.982, 83.3, 47.8
1439968209.017, 83.1, 47.9
1439968269.050, 83.3, 48.0
1439968321.992, 83.3, 47.8
1439968389.032, 83.3, 47.9
1439968459.710, 83.3, 47.9
1439968502.652, 83.3, 47.7
1439968573.232, 83.3, 47.5
1439968625.839, 83.3, 47.5
1439968721.797, 83.3, 47.5
1439968742.734, 83.5, 47.4
1439968802.671, 83.5, 47.5
1439968876.802, 83.5, 46.8
1439968944.025, 83.7, 46.7
1439968985.504, 83.7, 46.6
1439969053.091, 83.5, 47.0
1439969126.860, 83.7, 47.4
1439969162.802, 83.7, 47.5
1439969233.380, 83.7, 47.5
1439969292.958, 83.7, 47.5
1439969352.539, 83.7, 47.4
1439969409.571, 83.7, 47.3
1439969476.707, 83.7, 47.6
1439969522.647, 83.7, 47.7
1439969586.138, 83.7, 47.8
1439969649.171, 83.7, 47.6
1439969730.487, 83.7, 47.9
1439969765.968, 83.7, 47.9
1439969821.903, 83.8, 47.8
1439969885.389, 83.7, 47.7
1439969956.520, 83.7, 47.6
1439970006.005, 83.7, 47.6
1439970069.042, 83.7, 48.0
1439970132.631, 83.7, 47.7
1439970193.220, 83.7, 47.5
1439970266.988, 83.7, 47.8
1439970309.019, 83.7, 47.6
1439970369.052, 83.7, 48.1
1439970425.538, 83.7, 48.0
1439970489.571, 83.7, 48.0
1439970546.061, 83.7, 48.1
1439970619.734, 83.7, 48.4
1439970669.771, 83.7, 48.0
1439970729.802, 83.7, 47.9
1439970782.739, 83.8, 47.7
1439970860.413, 83.7, 48.8
1439970912.991, 83.7, 48.7
1439970983.212, 83.7, 47.9
1439971046.980, 83.7, 47.7
1439971089.018, 83.8, 47.9
1439971145.503, 83.8, 48.2
1439971202.439, 83.8, 49.9
1439971269.471, 83.7, 47.3
1439971350.786, 83.5, 46.6
1439971389.821, 83.3, 46.1
1439971442.757, 83.1, 45.8
1439971516.891, 82.8, 45.6
1439971562.832, 82.8, 45.4
1439971622.776, 82.6, 44.9
1439971689.806, 82.6, 45.6
1439971746.297, 82.6, 46.4
1439971802.236, 82.8, 46.0
1439971869.261, 82.8, 45.7
1439971932.839, 82.8, 45.8
1439971989.868, 82.9, 45.7
1439972064.090, 82.9, 45.9
1439972119.760, 83.1, 46.2
1439972166.252, 83.1, 46.5
1439972243.587, 83.1, 46.5
1439972307.359, 83.1, 46.4
1439972345.848, 83.1, 46.4
1439972416.982, 83.1, 46.5
1439972461.923, 83.3, 46.5
1439972536.061, 83.1, 46.4
1439972599.736, 83.3, 46.4
1439972649.768, 83.3, 46.4
1439972716.899, 83.3, 46.6
1439972762.834, 83.1, 46.8
1439972822.778, 83.3, 46.6
1439972893.360, 83.3, 46.5
1439972945.841, 83.3, 46.5
1439973002.779, 83.3, 46.7
1439973073.371, 83.3, 46.7
1439973125.860, 83.3, 46.7
1439973182.802, 83.3, 46.8
1439973242.737, 83.3, 46.9
1439973306.229, 83.3, 46.8
1439973369.262, 83.3, 46.8
1439973422.205, 83.3, 46.8
1439973485.691, 83.3, 47.0
1439973574.556, 83.3, 46.9
1439973602.496, 83.3, 46.9
1439973662.434, 83.5, 46.9
1439973722.377, 83.5, 47.0
1439973782.313, 83.5, 46.8
1439973849.351, 83.5, 47.0
1439973905.841, 83.3, 46.8
1439973976.966, 83.5, 46.8
1439974025.451, 83.5, 46.9
1439974082.393, 83.5, 46.8
1439974212.972, 83.5, 47.0
1439974216.494, 83.5, 47.0
1439974265.979, 83.3, 47.0
1439974325.467, 83.3, 47.0
1439974407.242, 83.5, 47.0
1439974442.182, 83.3, 46.9
1439974502.116, 83.5, 47.0
1439974572.701, 83.3, 47.2
1439974643.922, 83.3, 47.4
1439974688.962, 83.3, 47.5
1439974749.004, 83.3, 47.5
1439974816.130, 83.3, 47.4
1439974862.067, 83.3, 47.4
1439974925.551, 83.3, 47.4
1439974986.048, 83.3, 47.5
1439975052.632, 83.3, 47.6
1439975116.765, 83.3, 47.7
1439975176.902, 83.3, 47.8
1439975222.843, 83.3, 47.7
1439975293.430, 83.3, 47.6
1439975356.557, 83.3, 47.6
1439975406.049, 83.3, 47.5
1439975476.178, 83.3, 47.5
1439975539.849, 83.3, 47.5
1439975593.461, 83.3, 47.6
1439975649.512, 83.3, 47.5
1439975702.482, 83.5, 47.5
1439975783.728, 83.5, 47.2
1439975822.811, 83.5, 47.1
1439975886.324, 83.7, 47.2
1439975945.838, 83.5, 47.1
1439976002.802, 83.7, 47.1
1439976073.402, 83.7, 47.1
1439976129.467, 83.7, 46.8
1439976185.981, 83.7, 46.9
1439976259.681, 83.7, 47.0
1439976316.827, 83.7, 46.8
1439976362.791, 83.8, 46.8
1439976422.757, 83.8, 47.0
1439976482.726, 83.7, 47.3
1439976546.238, 83.7, 47.2
1439976609.301, 83.7, 47.0
1439976665.813, 83.8, 46.7
1439976722.777, 83.8, 46.8
1439976793.380, 83.8, 46.6
1439976856.530, 83.8, 46.6
1439976916.691, 83.8, 46.9
1439976962.657, 83.8, 46.9
1439977043.902, 83.8, 46.6
1439977096.059, 83.8, 46.5
1439977145.571, 83.8, 46.6
1439977206.081, 83.8, 46.9
1439977265.588, 83.7, 46.7
1439977322.560, 84.0, 46.7
1439977403.809, 83.8, 46.6
1439977446.324, 84.0, 46.5
1439977502.290, 84.0, 46.6
1439977569.352, 83.8, 46.6
1439977625.870, 84.0, 46.7
1439977697.018, 83.8, 46.6
1439977749.071, 84.0, 46.7
1439977802.040, 84.0, 46.7
1439977865.548, 84.0, 46.8
1439977922.518, 84.0, 46.7
1439977996.681, 84.0, 46.8
1439978056.840, 83.8, 46.7
1439978102.814, 84.0, 46.8
1439978162.775, 84.0, 46.8
1439978226.285, 84.0, 46.9
1439978289.349, 84.0, 46.8
1439978374.241, 84.0, 46.9
1439978405.729, 84.0, 46.9
1439978480.432, 83.8, 46.9
1439978529.489, 84.0, 46.9
1439978593.091, 83.8, 46.9
1439978666.879, 84.0, 46.8
1439978720.571, 84.0, 46.9
1439978762.529, 84.0, 47.0
1439978865.057, 84.0, 47.0
1439978896.190, 84.0, 47.0
1439978942.172, 84.0, 47.1
1439979016.339, 84.0, 47.1
1439979062.305, 84.0, 47.1
1439979125.818, 84.0, 47.1
1439979196.978, 83.8, 47.2
1439979245.492, 83.8, 47.7
1439979309.549, 83.8, 48.0
1439979362.509, 83.8, 48.3
1439979429.692, 83.8, 48.8
1439979493.299, 83.7, 50.0
1439979545.807, 83.5, 48.7
1439979627.601, 83.5, 49.1
1439979687.392, 83.7, 49.2
1439979736.543, 83.8, 50.1
1439979786.053, 83.7, 50.4
1439979845.564, 83.7, 50.5
1439979902.524, 83.8, 50.2
1439979966.040, 83.7, 49.5
1439980022.008, 83.8, 49.7
1439980085.520, 83.7, 49.5
1439980142.488, 83.8, 49.3
1439980216.638, 83.8, 50.0
1439980262.597, 83.8, 48.1
1439980329.650, 83.7, 47.6
1439980414.549, 83.5, 47.0
1439980449.589, 83.3, 46.5
1439980513.210, 83.1, 45.6
1439980565.732, 82.9, 45.9
1439980629.791, 82.8, 45.3
1439980682.753, 82.8, 47.3
1439980749.811, 82.8, 47.8
1439980802.777, 82.8, 47.5
1439980862.735, 82.9, 47.7
1439980926.245, 82.8, 47.6
1439980982.208, 82.9, 48.1
1439981045.730, 82.9, 47.7
1439981102.695, 83.1, 47.4
1439981173.299, 82.9, 47.5
1439981229.360, 82.9, 48.0
1439981296.519, 83.1, 48.0
1439981342.487, 83.1, 48.1
1439981402.445, 83.1, 48.5
1439981473.050, 83.1, 47.9
1439981525.567, 83.1, 48.0
1439981593.172, 82.9, 48.6
1439981645.688, 82.9, 48.5
1439981702.646, 83.1, 48.3
1439981769.709, 83.1, 48.8
1439981822.677, 83.1, 48.5
1439981893.282, 83.1, 48.5
1439981956.441, 83.3, 48.0
1439982027.232, 83.3, 48.4
1439982069.300, 83.3, 47.9
1439982129.360, 83.5, 48.1
1439982182.325, 83.5, 48.5
1439982256.489, 83.5, 49.6
1439982316.639, 83.5, 51.0
1439982362.603, 83.5, 49.3
1439982422.571, 83.7, 47.8
1439982482.534, 83.5, 47.1
1439982560.231, 83.3, 46.6
1439982605.746, 83.1, 46.2
1439982666.257, 82.9, 45.9
1439982732.861, 82.9, 46.4
1439982782.821, 82.6, 47.6
1439982842.785, 82.6, 48.3
1439982916.940, 82.6, 47.9
1439982972.547, 82.6, 47.8
1439983029.727, 82.6, 48.2
1439983089.782, 82.6, 48.3
1439983146.302, 82.6, 48.1
1439983205.807, 82.8, 47.9
1439983262.767, 82.8, 48.0
1439983322.723, 82.8, 47.9
1439983386.246, 82.9, 47.9
1439983467.038, 82.9, 47.8
1439983516.192, 82.9, 48.0
1439983569.260, 82.9, 48.4
1439983625.770, 82.9, 48.5
1439983686.285, 82.9, 48.4
1439983745.794, 83.1, 48.3
1439983802.759, 83.3, 48.4
1439983866.278, 83.3, 48.1
1439983932.891, 83.5, 47.9
1439983997.048, 83.5, 47.6
1439984042.013, 83.3, 46.7
1439984101.975, 83.3, 45.6
1439984183.220, 83.1, 44.8
1439984222.187, 83.1, 44.5
1439984285.699, 82.9, 44.2
1439984342.665, 82.9, 44.0
1439984402.632, 82.8, 44.7
1439984462.597, 82.8, 46.8
1439984522.564, 82.6, 46.0
1439984582.527, 82.8, 46.6
1439984642.488, 82.8, 45.8
1439984706.007, 82.8, 45.6
1439984765.525, 82.9, 46.0
1439984826.038, 82.9, 46.0
1439984899.735, 83.1, 46.4
1439984946.252, 83.1, 46.3
1439985002.216, 83.1, 46.2
1439985065.728, 83.1, 46.4
1439985126.239, 83.1, 46.6
1439985196.398, 83.3, 46.4
1439985245.908, 83.3, 46.5
1439985316.068, 83.3, 46.5
1439985362.039, 83.3, 46.4
1439985425.551, 83.3, 46.4
1439985503.799, 83.3, 46.5
1439985542.765, 83.3, 46.7
1439985609.826, 83.3, 46.7
1439985669.888, 83.3, 46.6
1439985722.853, 83.3, 46.0
1439985804.098, 82.9, 45.0
1439985856.247, 82.8, 44.6
1439985923.492, 82.6, 44.2
1439985969.552, 82.4, 44.0
1439986022.517, 82.4, 43.7
1439986089.590, 82.4, 43.4
1439986149.652, 82.4, 43.7
1439986227.450, 82.4, 45.6
1439986262.416, 82.4, 45.2
1439986322.376, 82.6, 45.0
1439986410.718, 82.6, 44.6
1439986463.961, 82.6, 45.1
1439986509.020, 82.8, 45.0
1439986569.076, 82.8, 45.3
1439986625.709, 82.8, 45.8
1439986686.230, 82.8, 45.6
1439986745.740, 82.9, 46.0
1439986820.442, 82.9, 46.4
1439986862.405, 82.9, 45.8
1439986933.011, 82.9, 45.7
1439986989.072, 82.9, 45.9
1439987045.590, 82.9, 45.8
1439987102.557, 83.1, 45.8
1439987169.620, 83.1, 46.3
1439987226.128, 83.1, 46.3
1439987285.641, 83.1, 46.4
1439987342.605, 83.1, 46.2
1439987420.310, 83.1, 46.2
1439987472.928, 83.1, 46.3
1439987521.892, 83.1, 46.0
1439987597.051, 83.1, 45.9
1439987645.560, 83.1, 46.0
1439987709.612, 83.1, 44.9
1439987766.120, 82.8, 44.3
1439987825.630, 82.6, 43.9
1439987882.593, 82.4, 43.7
1439987942.567, 82.2, 43.1
1439988002.537, 82.2, 42.9
1439988076.688, 82.0, 43.1
1439988151.030, 82.0, 45.1
1439988185.559, 82.0, 45.2
1439988242.534, 82.2, 44.5
1439988302.497, 82.4, 44.6
1439988366.015, 82.4, 44.6
1439988421.984, 82.6, 44.5
1439988496.142, 82.6, 45.1
1439988552.750, 82.6, 45.0
1439988609.809, 82.6, 45.3
1439988669.872, 82.8, 45.0
1439988733.481, 82.8, 44.9
1439988782.445, 82.9, 45.4
1439988853.050, 82.8, 45.6
1439988902.021, 82.9, 46.0
1439988961.985, 82.9, 45.9
1439989025.494, 82.9, 45.5
1439989096.649, 83.1, 45.4
1439989146.162, 83.1, 46.0
1439989209.221, 83.3, 45.6
1439989276.378, 83.3, 45.5
1439989322.343, 83.3, 45.7
1439989389.400, 83.3, 45.6
1439989453.010, 83.5, 45.7
1439989505.524, 83.5, 45.7
1439989566.036, 83.5, 45.7
1439989650.379, 83.5, 46.4
1439989696.528, 83.5, 46.5
1439989746.036, 83.5, 46.5
1439989812.651, 83.3, 47.2
1439989873.262, 83.3, 47.3
1439989922.236, 83.5, 47.1
1439989999.939, 83.5, 46.7
1439990048.998, 83.7, 46.6
1439990109.052, 83.7, 46.9
1439990172.670, 83.8, 46.6
1439990244.035, 83.8, 47.2
1439990285.541, 83.8, 47.5
1439990360.244, 83.7, 47.5
1439990409.303, 83.8, 47.5
1439990480.008, 83.7, 47.6
1439990525.519, 83.8, 47.4
1439990586.032, 83.8, 47.1
1439990641.993, 83.8, 47.8
1439990744.520, 83.8, 46.7
1439990762.472, 83.7, 46.4
1439990829.531, 83.5, 46.3
1439990900.231, 83.5, 45.6
1439990956.389, 83.5, 45.2
1439991002.346, 83.3, 45.1
1439991069.407, 83.3, 44.8
1439991129.472, 83.1, 45.7
1439991185.989, 82.9, 46.5
1439991252.603, 83.1, 45.3
1439991320.307, 83.1, 45.0
1439991365.820, 83.3, 45.1
1439991422.786, 83.5, 44.9
1439991482.761, 83.5, 45.1
1439991549.818, 83.5, 45.0
1439991602.791, 83.7, 45.0
1439991662.752, 83.8, 45.1
1439991726.267, 83.8, 45.2
1439991782.233, 84.0, 45.3
1439991842.196, 84.0, 45.5
1439991941.182, 84.0, 46.0
1439991972.765, 83.8, 45.9
1439992026.288, 83.8, 45.0
1439992085.804, 83.8, 44.3
1439992142.764, 83.7, 43.9
1439992202.732, 83.5, 43.8
1439992276.900, 83.1, 43.7
1439992321.865, 83.1, 43.4
1439992386.378, 82.9, 44.4
1439992474.272, 82.9, 44.5
1439992502.226, 82.9, 44.5
1439992562.186, 82.9, 44.1
1439992632.792, 83.3, 44.0
1439992686.310, 83.1, 43.9
1439992742.276, 83.3, 43.7
1439992816.431, 83.5, 44.3
1439992887.230, 83.5, 44.6
1439992932.840, 83.5, 44.6
1439992982.805, 83.5, 44.9
1439993046.318, 83.7, 45.2
1439993112.923, 83.7, 45.7
1439993172.532, 83.7, 45.6
1439993222.506, 83.7, 45.4
1439993289.562, 83.7, 45.7
1439993342.529, 83.7, 45.6
1439993406.039, 83.7, 45.6
1439993462.005, 83.7, 45.6
1439993539.711, 83.3, 46.6
1439993586.229, 83.3, 46.6
1439993652.832, 83.3, 46.2
1439993702.797, 83.5, 46.0
1439993762.766, 83.5, 46.2
1439993822.855, 83.7, 46.0
1439993882.820, 83.7, 45.9
1439993949.882, 83.5, 45.6
1439994006.400, 83.5, 45.1
1439994069.460, 83.3, 45.1
1439994147.251, 83.3, 46.0
1439994192.857, 83.3, 46.8
1439994260.565, 83.5, 46.5
1439994316.728, 83.5, 46.2
1439994369.785, 83.7, 46.0
1439994426.302, 83.7, 46.0
1439994482.274, 83.8, 46.0
1439994545.787, 83.8, 46.3
1439994602.747, 83.8, 46.4
1439994669.803, 83.8, 46.5
1439994729.869, 83.8, 46.5
1439994782.833, 83.8, 46.6
1439994849.892, 83.8, 46.6
1439994902.863, 84.0, 46.6
1439994973.468, 84.0, 46.5
1439995029.537, 84.0, 46.4
1439995082.505, 84.0, 46.5
1439995142.467, 84.2, 47.1
1439995202.435, 84.2, 47.1
1439995269.495, 84.0, 46.6
1439995329.563, 84.0, 46.6
1439995382.531, 84.2, 47.3
1439995460.239, 84.2, 47.3
1439995523.491, 84.0, 46.8
1439995566.005, 84.2, 47.4
1439995621.975, 84.2, 47.7
1439995689.039, 84.2, 47.8
1439995742.004, 84.2, 48.0
1439995801.964, 84.0, 47.5
1439995861.928, 84.2, 48.0
1439995925.442, 84.2, 47.9
1439995982.408, 84.2, 48.0
1439996042.374, 84.2, 48.0
1439996112.990, 84.2, 48.1
1439996179.690, 84.2, 48.1
1439996229.750, 84.2, 48.1
1439996286.261, 84.2, 48.1
1439996342.227, 84.2, 48.2
1439996402.202, 84.2, 48.2
1439996472.812, 84.2, 48.4
1439996533.420, 84.2, 48.5
1439996589.482, 84.2, 48.5
1439996656.639, 84.2, 48.7
1439996706.152, 84.2, 48.5
1439996769.213, 84.2, 48.8
1439996825.727, 84.2, 48.6
1439996914.613, 84.2, 48.5
1439996942.561, 84.2, 48.6
1439997016.717, 84.2, 49.0
1439997069.781, 84.2, 49.0
1439997144.039, 84.2, 48.8
1439997185.560, 84.2, 48.8
1439997249.621, 84.2, 49.1
1439997306.139, 84.2, 49.0
1439997362.103, 84.4, 49.0
1439997422.185, 84.4, 48.9
1439997485.689, 84.2, 49.0
1439997546.202, 84.4, 49.1
1439997612.811, 84.4, 48.9
1439997662.776, 84.6, 48.9
1439997722.747, 84.4, 49.0
1439997782.715, 84.4, 49.0
1439997846.228, 84.2, 49.2
1439997905.743, 84.2, 49.3
1439997962.707, 84.2, 49.5
1439998022.677, 84.2, 49.7
1439998089.741, 84.2, 49.6
1439998142.712, 84.2, 49.5
1439998209.770, 84.2, 49.1
1439998262.735, 84.4, 49.0
1439998322.696, 84.4, 49.2
1439998386.208, 84.2, 49.8
1439998452.820, 84.2, 49.7
1439998502.790, 84.2, 49.9
1439998562.753, 84.2, 49.8
1439998629.820, 84.0, 49.6
1439998682.786, 84.0, 49.6
1439998749.852, 84.0, 49.3
1439998802.819, 84.2, 49.9
1439998866.330, 84.2, 49.9
1439998932.940, 84.2, 49.9
1439998985.451, 84.4, 49.8
1439999053.059, 84.4, 49.0
1439999105.571, 84.4, 48.3
1439999162.543, 84.4, 47.4
1439999226.062, 84.4, 46.6
1439999285.576, 84.4, 46.1
1439999349.637, 84.4, 45.6
1439999406.150, 84.2, 45.2
1439999472.758, 84.0, 45.3
1439999522.727, 84.0, 47.0
1439999593.340, 84.0, 46.8
1439999649.402, 84.0, 46.2
1439999705.920, 84.0, 46.3
1439999776.078, 84.0, 46.2
1439999825.589, 84.2, 46.8
1439999889.651, 84.2, 47.0
1439999953.259, 84.4, 47.0
1440000005.775, 84.4, 47.2
1440000062.744, 84.4, 47.4
1440000133.353, 84.6, 47.4
1440000196.509, 84.6, 47.2
1440000256.659, 84.6, 47.5
1440000313.272, 84.4, 47.5
1440000379.979, 84.4, 47.5
1440000436.143, 84.2, 47.7
1440000489.203, 84.2, 48.2
1440000552.809, 84.0, 48.2
1440000638.242, 84.2, 48.5
1440000665.730, 84.4, 48.2
1440000729.784, 84.4, 48.2
1440000782.746, 84.2, 48.3
1440000863.992, 84.2, 48.5
1440000909.053, 84.4, 48.4
1440000969.111, 84.6, 48.3
1440001029.292, 84.6, 48.2
1440001089.350, 84.6, 48.6
1440001142.312, 84.6, 48.6
1440001202.277, 84.6, 48.4
1440001265.790, 84.6, 47.8
1440001322.758, 84.6, 47.7
1440001382.724, 84.4, 46.9
1440001446.231, 84.0, 46.2
1440001502.196, 84.0, 45.6
1440001565.708, 84.0, 45.4
1440001622.673, 83.8, 45.4
1440001703.923, 83.8, 47.1
1440001752.534, 83.8, 47.3
1440001820.238, 83.8, 47.3
1440001869.297, 83.8, 47.5
1440001954.191, 84.0, 47.2
1440001996.331, 84.0, 47.3
1440002056.497, 84.2, 47.7
1440002102.468, 84.2, 48.1
1440002165.980, 84.4, 47.6
1440002225.488, 84.4, 47.5
1440002293.101, 84.4, 47.4
1440002342.070, 84.4, 47.8
1440002405.579, 84.4, 48.1
1440002466.087, 84.6, 48.4
1440002539.789, 84.6, 48.1
1440002589.852, 84.6, 48.2
1440002657.007, 84.7, 48.1
1440002701.976, 84.7, 48.5
1440002765.487, 84.7, 48.2
1440002822.457, 84.7, 49.1
1440002882.424, 84.6, 49.9
1440002974.315, 84.6, 49.5
1440003005.819, 84.7, 50.1
1440003062.787, 84.7, 49.0
1440003122.754, 84.7, 48.4
1440003207.557, 84.6, 47.9
1440003249.618, 84.6, 47.3
1440003313.231, 84.4, 47.0
1440003365.741, 84.4, 46.1
1440003426.263, 84.4, 46.0
1440003482.225, 84.4, 45.4
1440003545.740, 84.2, 45.8
1440003602.706, 84.0, 45.3
1440003669.771, 83.7, 46.0
1440003722.738, 83.5, 46.2
1440003786.256, 83.1, 46.5
1440003842.235, 82.9, 46.5
1440003905.743, 82.8, 46.8
1440003969.802, 82.8, 46.0
1440004022.770, 82.8, 46.1
1440004082.738, 82.8, 46.2
1440004156.898, 82.6, 45.7
1440004202.863, 82.6, 45.7
1440004280.572, 82.4, 46.1
1440004326.081, 82.4, 46.1
1440004382.051, 82.4, 45.9
1440004442.015, 82.2, 45.6
1440004501.979, 82.0, 45.4
1440004569.051, 82.0, 46.2
1440004629.229, 82.0, 47.1
1440004689.297, 82.2, 46.1
1440004742.266, 82.2, 45.6
1440004805.793, 82.6, 46.1
1440004862.755, 82.8, 45.9
1440004929.817, 82.9, 45.5
1440004996.979, 83.1, 45.3
1440005045.491, 83.1, 45.6
1440005113.100, 83.1, 46.0
1440005172.711, 83.1, 46.6
1440005222.683, 83.1, 46.2
1440005286.199, 82.8, 46.3
1440005349.259, 82.8, 45.8
1440005405.779, 82.8, 45.7
1440005469.842, 82.6, 45.8
1440005522.808, 82.6, 45.7
1440005582.774, 82.4, 45.6
1440005642.738, 82.2, 45.3
1440005716.892, 82.2, 45.0
1440005773.495, 82.2, 45.1
1440005836.650, 82.0, 45.0
1440005903.911, 82.0, 44.8
1440005941.886, 82.0, 45.2
1440006006.398, 82.2, 46.4
1440006083.641, 82.4, 45.6
1440006136.807, 82.6, 45.4
1440006186.324, 82.8, 45.8
1440006242.291, 82.9, 45.1
1440006302.263, 82.9, 44.7
1440006376.429, 83.1, 44.7
1440006464.960, 83.1, 46.0
1440006481.905, 83.1, 45.9
1440006548.959, 82.9, 45.6
1440006605.481, 82.6, 45.3
1440006669.542, 82.4, 45.3
1440006722.507, 82.4, 45.2
1440006786.025, 82.2, 44.5
1440006845.541, 82.2, 44.3
1440006913.152, 82.2, 44.1
1440006994.045, 82.2, 43.9
1440007078.745, 82.0, 43.8
1440007086.240, 82.0, 43.8
1440007145.757, 82.0, 44.2
1440007209.821, 81.9, 45.8
1440007269.882, 82.0, 45.3
1440007344.133, 82.4, 45.5
1440007438.860, 82.6, 45.3
1440007457.001, 82.6, 45.2
1440007530.352, 82.6, 45.4
1440007562.323, 82.8, 45.6
1440007625.840, 82.8, 45.8
1440007682.813, 82.9, 45.0
1440007764.078, 82.8, 45.8
1440007816.229, 82.9, 45.4
1440007869.295, 82.8, 45.0
1440007922.264, 82.8, 44.8
1440007996.420, 82.8, 44.4
1440008049.472, 82.8, 44.1
1440008102.436, 82.9, 44.1
1440008176.591, 82.8, 44.9
1440008229.774, 82.6, 45.3
1440008296.929, 82.6, 44.8
1440008341.898, 82.6, 44.7
1440008409.960, 82.4, 46.2
1440008465.488, 82.4, 45.6
1440008533.110, 82.6, 45.0
1440008596.260, 82.6, 44.7
1440008652.869, 82.6, 44.4
1440008709.941, 82.8, 44.3
1440008761.916, 82.9, 44.4
1440008828.982, 82.9, 44.5
1440008896.140, 83.1, 44.6
1440008952.742, 83.1, 44.7
1440009016.901, 83.1, 44.9
1440009061.875, 83.3, 44.8
1440009122.845, 83.3, 44.9
1440009182.812, 83.3, 44.9
1440009242.785, 83.5, 44.9
1440009306.298, 83.5, 45.0
1440009362.268, 83.7, 45.1
1440009425.778, 83.7, 45.1
1440009482.751, 83.7, 45.1
1440009553.360, 83.7, 45.1
1440009623.612, 83.8, 45.1
1440009680.312, 83.8, 45.1
1440009743.558, 83.7, 45.5
1440009793.171, 83.7, 46.0
1440009849.233, 83.7, 45.5
1440009923.483, 83.5, 44.8
1440009962.453, 83.5, 44.6
1440010022.425, 83.3, 44.5
1440010093.032, 83.1, 44.1
1440010141.999, 83.1, 44.1
1440010216.158, 82.9, 44.0
1440010272.769, 82.9, 43.8
1440010347.569, 82.8, 43.5
1440010386.081, 82.9, 43.2
1440010459.782, 82.9, 43.9
1440010520.491, 83.1, 44.8
1440010562.466, 83.1, 44.5
1440010622.436, 83.1, 44.4
1440010703.682, 83.1, 44.6
1440010749.752, 83.3, 44.4
1440010806.272, 83.3, 45.1
1440010876.430, 83.5, 44.2
1440010922.406, 83.5, 44.6
1440010985.919, 83.5, 45.3
1440011041.886, 83.5, 45.0
1440011124.141, 83.5, 45.3
1440011172.751, 83.5, 45.3
1440011226.274, 83.5, 45.2
1440011282.238, 83.5, 45.3
1440011352.851, 83.3, 45.4
1440011438.314, 83.1, 44.7
1440011469.361, 83.1, 44.5
1440011529.432, 82.9, 44.1
1440011593.042, 82.9, 43.9
